index,tweet,humor,prejudice_woman,prejudice_lgbtiq,prejudice_inmigrant_race,gordofobia,mean_prejudice
76681,"¿Por qué los gallegos se tapan los ojos cuando se ponen crema? 
Porque es nivea.",1,0,0,1,0,2.6
76178,RT MENTION: pasan 2 gallegos y ven un letrero q dices aceros inoxidables... Y paco le dice a manolo q dices hombre nos hacemos?,1,0,0,1,0,2.8
75792,"HASHTAG   a MENTION para alegrar su día: ¿Quién inventó el bidet? Un gallego, quiso hacer una ducha y le salió para el culo",1,0,0,1,0,2.2
75180,"Gracias a MENTION por su  FF   y chiste dedicado! --&gt; Mujer gallega a marido gallego: ""Comemus o que? "" ""Primero el que y después comemus""",1,0,0,1,0,2.4
74388,Dedicado a MENTION: ¿Por qué los gallegos no producen leche en polvo? -&gt; Porque les da mucho trabajo rallar la vaca HASHTAG  ,1,0,0,1,0,2.4
74149,"A MENTION, le dedicamos: Era tan, pero tan gallego, que creía que los jeep 4x4 tenían 16 ruedas (sigue la HASHTAG  )",1,0,0,1,0,2.8
73706,ERA UNA VEZ UN GALLEGO QUE FUE A UN PARTIDO DE FÚTBOL Y SE LLEVÓ UN SALVAVIDAS PARA NO AHOGARSE EN LAS OLAS HASHTAG  ,1,0,0,1,0,2.6
71851,"los gallegos usan solamente la letra 'T' en sus agendas de teléfonos:
- Teléfono de Pedro, teléfono de luis, teléfono de .. HASHTAG  ",1,0,0,1,0,2.2
61595,"¿Qué hace un gallego corriendo y gritando por el campo?
Siembra el pánico.",1,0,0,1,0,2.2
22101,"¿Qué son 1000 negros ahogándose?

– Pocos",1,0,0,1,0,4.8
37108,MENTION MENTION MENTION MENTION Si les das a cada uno un bocadillo de Nocilla... ¿podría decirse que es una merienda de negros?,1,0,0,1,0,3.6
25834,"– Que es amarillo y muy divertido?

– Un furgón escolar lleno de negros cayéndose por un barranco.",1,0,0,1,0,4.6
26995,"Día 45

¿Como se llama ese superhéroe americano que vuela y lleva una ""S"" en el pecho? 
- Superman
¿Y el que sube per las paredes?
- Spiderman
¿Y el que se estrella contra los edificios?
- Musul-man

HASHTAG   HASHTAG   HASHTAG  ",1,0,0,1,0,4.4
60868,"HASHTAG   Los japoneses no miran, sospechan HASHTAG   RT.",1,0,0,1,0,2.8
59469,"Me informan que los Chinos tienen record Olímpico en ""Rostro Sincronizado"". 

Están todos igualitos los mendigos.",1,0,0,1,0,3.0
58319,"Los chinos están tramando algo, lo veo en su mirada.",1,0,0,1,0,2.8
58087,—¿Y tú qué tienes contra los negros? —Una escopeta. -,1,0,0,1,0,4.6
58066,"—Me traes una cerveza, indio.
—Claro que sí.
—Que sea Heineken, por favor.",1,0,0,1,0,2.4
56884,"Hoy en la esquina de casa chocaron dos motos, salieron lastimadas dos personas y un negro",1,0,0,1,0,4.4
56538,"—Me voy a meter en un lío.
—¿En un problema?
—No, en un lío a bañalme.
—JAJAJAJA chino, eres un pinche desmadre.
—Lo sé. Soy telible!",1,0,0,1,0,2.4
56434, Mientras Tanto En Un Universo Paralelo   los Chinos nos ven a nosotros todos iguales.,1,0,0,1,0,2.8
44189,"Habia un tipo tan racista, tan racista... que siempre tenía la mente en blanco!",1,0,0,1,0,3.2
56169,Un héroe que se llame Súper Chino y que siempre tenga monedas y envases.,1,0,0,1,0,2.6
44137,"—¿Me prestas el lápiz negro?

—Pídelo bien.

—Está bien. ¿Me prestas el lápiz, amigo afroamericano?",1,0,0,1,0,3.6
55348,Q( - _-)_____¦__o___Q(-_ - ) *Dos Chinos jugando al Ping Pong!*,1,0,0,1,0,2.0
54975,"Si el chofer del Uber tiene el tono de piel más claro que el de ustedes, pásenlo para atrás y manejen ustedes. Tengan un poquito de respeto.",1,0,0,1,0,4.4
54494,"Un indito en un cajero lee: ""Digite la clave""... Y dice: ¡No, yo no li diji la clave a naiden!   fb  ",1,0,0,1,0,3.0
53519,"Como buen argentino, nunca renuncio a las cosas, directamente ni intento hacerlas.",1,0,0,1,0,2.2
53356,¿Por qué se dice que los mexicanos son muy espirituales? Porque siempre dicen ¡órale!,1,0,0,1,0,1.6
35164,Son inmigrantes del estado de México..... Lo sabemos por la organización para caber en una combi.... 😉 URL,1,0,0,1,0,2.0
40740," First Dates 19 j  
Que le vio mi madre a mi padre?

Pues que es negro, poyastá",1,0,0,1,0,3.0
9712,"Día 42

¿Donde hay más gente en Etiopía, en el Norte o en el Sur?
- Según para donde sople el viento.

HASHTAG   HASHTAG   HASHTAG  ",1,0,0,1,0,3.6
20641,"Imagina que hubiera dicho que el chino es un idioma de risa, que se lo inventaron el otro día cuando el maoísmo porque algo tenían que hacer y cuando le rebaten contesta con chistes en plan ""¿cómo se dice divorcio en chino? Chao chochín""",1,0,0,1,0,3.2
27381,"Ayer saliendo de la casa me encontré a tres  personas golpeando a un negro, eso me insultó y pues me tuve q meter, que clase de paliza le dimos los cuatro.",1,0,0,1,0,4.6
38692,"Me he levantado y cuando he leído la noticia de que han matado a un negro de 7 balazos no he podido evitar expresar mi indignación.

¿Cómo se puede ser tan estúpido de gastar 7 balas en un solo negro?
 
Ya que vas a gastar balas dispara a 2 o 3 más.
HASHTAG   HASHTAG  ",1,0,0,1,0,4.8
21214,"En que se diferencia un camión de negros y uno de mierda?

En la matrícula.",1,0,0,1,0,4.6
61729,"—Pásame el pantalón negro. 
—Pídemelo con educación. 
—Por favor afroamericano, pásame el pantalón.",1,0,0,1,0,2.6
35639,"Día 11

Cuál es el animal más rápido del mundo?
- Una gallina cruzando África

HASHTAG   HASHTAG   HASHTAG  ",1,0,0,1,0,2.6
28921,"Día 13

¿Cuál es la diferencia entre un judío y una pizza?
- Que la pizza no araña las paredes del horno.

HASHTAG   HASHTAG   HASHTAG   MENTION",1,0,0,1,0,4.6
19249,"Se abre el telón, aparecen dos negros...
Desaparece el telón.",1,0,0,1,0,4.0
28624,¡Un moro con trastorno de la personalidad narcicista salvaje apareció! URL,1,0,0,1,0,3.0
23668,"Resto del mundo :
- Bienvenidos a la clase de mates

🇺🇸 Estados Unidos :
- Bienvenidos a la clase de tiro a larga distancia

🇨🇴 Colombia :
- Bienvenidos a la clase de desintoxicación 

🇸🇾 Siria :
- Bienvenidos a la clase de detección de explosivos

HASHTAG    HASHTAG  ",1,0,0,1,0,3.6
14043,"Día 27

Un moro, un gitano y un rumano en un coche. ¿Quién conduce?
- La policía

HASHTAG   HASHTAG   HASHTAG  ",1,0,0,1,0,4.6
29609," STRP   HASHTAG   HASHTAG   HASHTAG   MENTION MENTION
Quien escala las torres gemelas? Spiderman
Quien las sobrevuela? Superman
Quien las atraviesa? Musulman",1,0,0,1,0,3.8
35100," STRP   HASHTAG   HASHTAG   HASHTAG   MENTION MENTION
Que son 1000 negros ahogándose? Pocos.",1,0,0,1,0,5.0
79662,Que hace un codigo de barras en la cartera de un negro? obvio es la foto familar,1,0,0,1,0,3.0
79682,"¿Qué dijo Dios cuando hizo el primer negro? 
Creo que quemé uno.  Chsites Racistas  ",1,0,0,1,0,2.2
79644,"¡NO ME LO PUEDO CREER! 
¡ME HA TOCADO! ¡ME HA TOCADO! 
¡ME HA TOCADO LA SUERTE 
DE NO SER UN MORO DE MIERDA! 
¡COMPARTE EN TU MURO SI TU TAMPOCO 
ERES UN MORO DE MIERDA! 💸🙌🏻",1,0,0,1,0,4.0
69832,Más difícil que hacer un retrato hablado en China.,1,0,0,1,0,2.2
43118,"como ladra un perro argentino?????
Este...Guau    HASHTAG   HASHTAG  ",1,0,0,1,0,1.2
69198,"Hijitos, si su móvil se moja, mételo en un recipiente lleno de arroz. De noche, el arroz atraerá a los chinos, ellos lo arreglarán.",1,0,0,1,0,3.4
69016,"RT MENTION: ""MENTION: ¿Qué es un agujero negro? ....... Un negrito que vende agujas. xD!  MENTION """,1,0,0,1,0,2.0
66976,RT MENTION: MENTION Que es un negro en la nieve?.... Un Blanco perfecto,1,0,0,1,0,3.8
45246,¿Por qué todos los judíos tendrían que llamarse Isaac?... porque nacen... y zaaak!  Shana Tova    HASHTAG    HASHTAG  ,1,0,0,1,0,3.8
45228,C. H. I. N. O. S: [C]omunidad de [H]umanos [I]dénticos [N]ormalmente con [O]jos [S]emicerrados.,1,0,0,1,0,3.2
45132,"Venía un sacerdote lleno de arroz hasta en los anteojos. -¿Dónde fue la boda, padre? -Q boda, me vomitó un chino.",1,0,0,1,0,2.8
65489,"Definitivamente todos los hombres son iguales. —Catalina, 12 años y, al parecer, acaba de viajar a China.",1,0,0,1,0,3.0
78951,"Es otaku,de seguro es fan de los chinos putos de BTS",1,0,0,1,0,3.0
78921,"Discutir con los colombianos y mexicanos, es como discutir con discapacitados, yo no lo hago.",1,0,0,1,0,4.0
79657,"Iba ha hacer un chiste, pero recordé que mi humor es tan negro que lo vendí como esclavo. HASHTAG   HASHTAG   HASHTAG  ",1,0,0,1,0,3.4
63715,"- ¡Uh te dijo indio! -Hiju di su puta madri, pasemi el macheti.",1,0,0,1,0,2.4
63344,"—¿Cómo hace la oveja?
—BEEEE.
—¿Y la oveja negra?
—YEAH NIGGA, THIS IS THE REAL SHIT MADAFAKA JAJAJA.
—¿Te drogas?
—A diario.",1,0,0,1,0,3.0
78920,Mejor de Vox que colombiano.,1,0,0,1,0,2.6
78913,HASHTAG   ¿Que hace un negro bomitando? Presumir de que ha comido,1,0,0,1,0,3.6
78910,-¿Por qué a los judios no les gusta la coca-cola? -Porque lleva GAS,1,0,0,1,0,3.8
78905,"Que dice un negro cuando se queja? Nada, ya que los negros no tienen ningún tipo de derecho",1,0,0,1,0,3.8
28892,"Yo no tengo nada en contra de los negros...
Bueno si, un bate.",1,0,0,1,0,4.2
78882,"No te sientas diferente, da igual si eres negro, amarillo o normal.",1,0,0,1,0,3.8
9561,"– Mamá ¿por qué yo soy blanco tu amarilla y mi papá negro?
– Con el lío que hubo esa noche, da gracias que no ladres.",1,0,0,1,0,2.6
21772,"- ¿Qué es lo bueno de ser negro?
+ Que no tendrás coronavirus porque nadie se hacercará a ti

 Covid  19   HASHTAG    Confinamientototal   HASHTAG   HASHTAG  ",1,0,0,1,0,4.0
38356,"-Han muerto 8 inmigrantes en las costas tratando de llegar al país.
*Me la suda, cuéntame algo interesante.
-No me gustan los vídeos de gatitos.
* ¡Monstruo! Cómo te vuelva a ver te pego de hostias.
HASHTAG    la sexta noticias  ",1,0,0,1,0,3.8
3282,"No te sientas diferente, da igual si eres negro, amarillo o normal.",1,0,0,1,0,4.0
33094,MENTION el otro día vi a un negro con un cohe. Pense que era el mio y me fui corriendo al garaje. Que susto! El negro seguía encadenado,1,0,0,1,0,4.2
78954,Yo cuando un negro me pide que le pase el color piel:,1,0,0,1,0,2.2
51505,"2 gallegos entraron al supermercado desnudos
Porque afuera decia 50% de descuento en pelotas
HASHTAG  ",1,0,0,1,0,2.0
70289,Que difícil sería vivir en China y querer olvidar a tu ex,1,0,0,1,0,3.0
70686,"Los orientales son como las cebritas,son toditos iguales!!!",1,0,0,1,0,2.2
49409,"El GALLEGO PUSO LA COMPU AL SOL PARA TENER HOT-MAIL 
HASHTAG  ",1,0,0,1,0,2.0
47141,"Decir “perdón” es fácil. Lo difícil es diferenciar a chinos de coreanos, coreanos de japoneses, japoneses de chinos... Y así",1,0,0,1,0,3.2
51872,¿Cómo le dice una mamá mexicana a su hijo para que aprenda a leer? ¡Hijolee!  fb  ,1,0,0,1,0,1.6
46883,"—Que bonito pelo —Gracias, es natural —¿Qué laza es? ¿Muelde? —¡JAJAJAJAJÁ! Pinche chino, eres un desmadre —Jajajajajaja Lo sé, soy telible.",1,0,0,1,0,2.4
46520,"Un indio con el Jefe:
-Jefe yo no querer llamarme Nube blanca que va enviando mensajes!
-Y ¿cómo querer llamarte?
-Fax...",1,0,0,1,0,2.0
51875,"—¿Nivel de inglés?
—Alto.
—Traduzca vidrio.
—Glass.
—Úselo en una frase.
—Glassias pol la entlevista.
—JAJAJA. Maldito chino.
—¡SOY TELIBLE!",1,0,0,1,0,2.4
46441, La Mejor Eleccion   dijo un chino después de tomar viagra,1,0,0,1,0,1.8
78695,"""No sos vos, soy yo"" ...Dos chinos mirando una foto",1,0,0,1,0,3.0
75983,"Porque los Negros tienen las palmas y las plantas de los pies Blancas?
Porque cuando dios los estaba pintando les dijo, contra la pared.",1,0,0,1,0,4.4
75842,Que separa los humanos de las personas? El mar Mediterráneo.,1,0,0,1,0,4.4
75431,¿Cuál es el colmo de los Chinos?Que coman caldo con los palillos.,1,0,0,1,0,2.6
6301,"Un reloj con sello Argentino.

- Los suizos son reconocidos por la precisión de su relojeria.
- Los italianos por su diseño.
- Los japoneses por la calidad.
- Los chinos por su volumen de producción.

El reloj Argentino es reconocido porque te da la hora que necesitas que sea.",1,0,0,1,0,1.6
46086,"Si Adán y Eva hubieran sido chinos, todavía estaríamos en el paraíso, por que se habrían comido la serpiente en vez de la puta manzana.",1,0,0,1,0,2.6
74829,"""Pan comido"" en Africa significa que va a ser fácil? O que va a ser difícil?",1,0,0,1,0,3.6
46037,"—Hola, ¿quien habla? 
—Te aamo 
— Ayyy, gracias...
—Te aamo a hacer una encuesta esde cuba chicouu.",1,0,0,1,0,1.8
74270,Se encuentran un español y un chino por la calle y dice el español: -Hola! y dice el chino: -Las nueve y media!,1,0,0,1,0,2.4
73957,Se abre el telón y aparece un gitano... Desaparece el telón.  HASHTAG  ,1,0,0,1,0,4.2
45877,"_x0097_Hijo, ¿Reprobaste? _x0097_Sí, YOLO!... _x0097_¿YOLO? _x0097_Sí, yolo de la tlisteza _x0097_JAJAJAJÁ! ¡Maldito chino, por eso te adoptamos! _x0097_JÁ! ¡Lo sé, soy telible",1,0,0,1,0,2.6
72447,"—No soy racista hija, ¿no viste que salude a tu novio negro?
—Te lavaste las manos.
—Es que vamos a comer.
—Con cloro.",1,0,0,1,0,3.8
72056,RT MENTION: MENTION Cuál es el significado de NBA?  R: Negros Burda e Altos &lt;- HASHTAG  ,1,0,0,1,0,2.8
78953,cuales son los juegos favoritos de los africanos? No se cual? Los juegos del hambre.,1,0,0,1,0,3.4
72026,QUE HACE UN LEPROSO NEGRO TOCANDO LA GUITARRA?CHOCO KRISPIS!!!,1,0,0,1,0,2.4
70994,"—Mira un niño africano con sed y hambre
—¿Le damos de comer?
—¿Trajiste cámara?
—No
—Que lástima, será la próxima.
*Camarógrafos de NatGeo*",1,0,0,1,0,3.0
70993,TOSTADA EN AFRICANO:..UNTA UNTA HASHTAG   HASHTAG  ,1,0,0,1,0,3.0
70848,"Dios creo a todas las personas diferentes, pero llego a China y ya cansado dijo: Uff neeh mejor copiar y pegar.",1,0,0,1,0,3.0
70481,"Tuve un pasado negro
Atte: Michael Jackson  Sin Ofender    x D  ",1,0,0,1,0,2.0
37524,El 98% de los negros disfrutan del sexo en la ducha. El otro 2% aún no están en la cárcel.,1,0,0,1,0,4.4
22385," STRP   HASHTAG   HASHTAG   HASHTAG   MENTION MENTION
Que son 1000 negros ahogándose? Pocos.",1,0,0,1,0,4.8
78880,"La gente se piensa que tengo odio a los negros, eso es mentira, me encantan cómo limpian",1,0,0,1,0,4.0
39942,"Carta a los rezes racista

Tres cabeza rapadas escribiendo la carta a los rezes magos: 
 queridos rezes magos: para esta navidades queremos 3 puños, 3 bates de beisbol 3 pasamontañas si teneis cojones que venga el negro 

HASHTAG    varios  ",1,0,0,1,0,4.8
25701," STRP   HASHTAG   HASHTAG   HASHTAG   MENTION
Un niño blanco le dice a su amigo negro:
-Yo en mi casa como a la carta, siempre pido lo que me da la gana.
El negro le contesta:
-En la mia también comemos a la carta, quien saca la mas grande come ese dia.",1,0,0,1,0,3.6
40080," STRP   HASHTAG   HASHTAG   HASHTAG   MENTION MENTION
En que se parece un negro y una bici?
En la cadena.",1,0,0,1,0,4.2
35709,Sabéis porqué todos los negros que vemos son rápidos? Porque los lentos están en la cárcel.,1,0,0,1,0,4.0
8310,"¿Qué hacen dos negros metidos en un horno?

– Betún.",1,0,0,1,0,4.2
11016,"¿Por qué los huevos kinder son negros por fuera y blancos por dentro?

– Porque si fuera negro por dentro se robaría la sorpresa.",1,0,0,1,0,4.2
25997,"No soy racista, yo tenía muchos amigos negros, hasta q mi papá los vendió.",1,0,0,1,0,4.4
21262,"Un negro y un judío se tiran desde un quinto piso, ¿quién llega antes al suelo? El negro, porque la mierda pesa más que la ceniza. HASHTAG   HASHTAG   HASHTAG    Risas    Putos Domingos  ",1,0,0,1,0,4.8
14770,"Castilla

¿Que hacen 10.000 negros en castilla...? 
 la mancha

HASHTAG    adiv in anz as  ",1,0,0,1,0,3.6
25547,"-Quién gana una pelea a muerte entre un negro y un gitano? 
-Ganamos todos

HASHTAG   HASHTAG  ",1,0,0,1,0,5.0
12806," STRP   HASHTAG   HASHTAG   HASHTAG   MENTION MENTION
En que se parece un negro y una bici?
En la cadena.",1,0,0,1,0,4.4
36699,"Si Juan tiene 4 manzanas y Pedro le roba 2, ¿de que color es Pedro?
Realmente es blanco, porque si fuese negro le habría robado todas. HASHTAG   HASHTAG  ",1,0,0,1,0,4.2
25517,"HASHTAG   MENTION
un hombre negro se encuentra con una chica en un club y las chica le dice
-muéstrame si lo que dicen de los hombres negros es cierto
el hombre le roba el bolso la apuñala y sale corriendo",1,0,0,1,0,4.4
99,¿Cuál es la diferencia entre un vaso de mierda y un negro? — El vaso.,1,0,0,1,0,4.6
21648,"MENTION Como voy a ser racista, si trato a mis amigos negros como lo que son, esclavos URL",1,0,0,1,0,4.8
4324,"El 98% de los negros prefieren el sexo en la ducha.
El otro 2% nunca estuvo en la carcel.

HASHTAG   HASHTAG  ",1,0,0,1,0,3.6
12681,"ser racista no esta mal , lo q esta mal es q dejen andar a los negros por la calle sin bozal y sin estar desparasitados",1,0,0,1,0,4.2
79525,"-Cuales son los juegos favoritos de los africanos?
+No se, cual?
-Los juegos del hambre.",1,0,0,1,0,3.8
79532,"Un poco de humor negro (La pierna está completamente negra, hay que amputar.)",1,0,0,1,0,1.8
79557,"Lo inmigrantes del norte no entienden sus derechos ?
Es fácil ! Tienen los mismos derechos que en Venezuela 🤣😂
-ninguno",1,0,0,1,0,3.6
30066,"HASHTAG   MENTION
un hombre negro se encuentra con una chica en un club y las chica le dice
-muéstrame si lo que dicen de los hombres negros es cierto
el hombre le roba el bolso la apuñala y sale corriendo",1,0,0,1,0,4.4
34786,"Día 14

Mamá, mamá, de mayor quiero ser nazi!!
- Ya está, encima de negro, gilipollas...

HASHTAG   HASHTAG   HASHTAG   MENTION",1,0,0,1,0,4.2
79604,"Cual el la diferencia de una pizza y un judio, que la pizza no grita cuando la meten al horno.",1,0,0,1,0,4.4
79621,Ahora me doy cuenta que spiderman es mexicano porque es experto en trepar muros,1,0,0,1,0,3.0
79629,Que es un conjunto de musulmanas? Un racimo de moras HASHTAG  ,1,0,0,1,0,3.2
17383,Sabéis porqué todos los negros que vemos son rápidos? Porque los lentos están en la cárcel.,1,0,0,1,0,4.4
24440,"Cienmil millones de chinos en una cabina de telefonos

Estan cienmil millones de chinos en una cabina de telefonos jugando un partido de futbol llega otro chino: ?puedo jugar con vosotros? no, que za somos muchos

HASHTAG    absurd os  ",1,0,0,1,0,2.6
39140,"Barbaridad racista

Digame, oficial repetto: usted no estaba cuando el acusado le pegaba a este pobre hombre negro? si que estaba, señor juez
 por que no intervino? es que me parecio una barbaridad pegarle a un negro entre dos..

HASHTAG    abogados  ",1,0,0,1,0,4.4
33115,"20 bibainos

¿Tu sabes como meter a 20 bilbainos en un seiscientos? diciendoles que no caben

HASHTAG    vascos  ",1,0,0,1,0,2.4
36156,"¿Qué le tirarías a un negro que se está ahogando?

– Su familia",1,0,0,1,0,4.8
31011," STRP   HASHTAG   HASHTAG   HASHTAG   MENTION MENTION
Que haces cuando ves un negro desangrarse en la calle? Dejar de reír y pegarle otro tiro.",1,0,0,1,0,4.8
4920,En que se parece una sirena y un transexual? En que los dos son mujeres con cola.,1,0,1,0,0,3.8
23182,En que se diferencia Drácula y un gay. Que Drácula chupa sangre y un gay chupa pol*as.,1,0,1,0,0,2.6
38981,En que se diferencia Drácula y un gay. Que Drácula chupa sangre y un gay chupa pol*as.,1,0,1,0,0,2.6
32614,"- Papá, qué es ser pasivo?
- Es el puto de la pareja que se deja romper el culo por el activo
- Nada que ver con lo q me dijo la de contabilidad

HASHTAG   HASHTAG  ",1,0,1,0,0,4.2
42790,"Otro ultraje a la bandera chilena por parte de lunáticos. ¡Ya basta por la cresta! Ni imaginar cómo estos mismos sujetos llorarían si alguien se pasara por el traste la bandera gay del arcoíris, harían un escándalo de aquellos...
😡😡😡
 Acusacion Constitucional   URL",1,0,1,0,0,2.2
